Telemetry_ID,Trip_ID,Timestamp,Minute_Offset,Latitude,Longitude,Altitude_Meters,Speed_KMH,Acceleration_X,Acceleration_Y,Acceleration_Z,Gyro_X,Gyro_Y,Gyro_Z,Phone_Mount
TEL_004713,T180,2026-08-10 23:48:00,32,13.03427,77.583691,880.0,32.11,-0.348,-0.497,19.585,-5.15,-2.6,-8.8,Handlebar_Mount
TEL_004714,T180,2026-08-10 23:49:00,33,13.034289,77.583719,878.6,36.93,-0.382,0.188,11.335,-8.01,-2.68,1.19,Handlebar_Mount
TEL_004715,T180,2026-08-10 23:50:00,34,13.034306,77.583768,879.8,31.65,-0.591,-3.121,10.601,0.12,7.28,-2.61,Handlebar_Mount
TEL_004716,T180,2026-08-10 23:51:00,35,13.034338,77.583815,877.0,30.72,0.508,-0.67,5.406,4.02,-5.86,8.06,Handlebar_Mount
TEL_004717,T180,2026-08-10 23:52:00,36,13.034312,77.583776,889.7,25.32,0.031,1.191,10.775,-5.33,3.47,-4.65,Handlebar_Mount
TEL_004718,T180,2026-08-10 23:53:00,37,13.03428,77.583821,877.3,29.36,-0.451,0.381,6.856,3.11,11.38,12.29,Handlebar_Mount
TEL_004719,T181,2026-08-11 05:30:00,1,12.960904,77.601708,873.3,7.86,0.632,0.307,10.265,-7.58,4.46,5.35,Handlebar_Mount
TEL_004720,T181,2026-08-11 05:31:00,2,12.96091,77.601723,886.7,9.72,0.94,1.028,9.44,-13.37,15.93,-15.73,Handlebar_Mount
TEL_004721,T181,2026-08-11 05:32:00,3,12.960886,77.601689,875.7,22.19,-0.822,0.432,10.062,-6.32,28.65,-17.55,Handlebar_Mount
TEL_004722,T181,2026-08-11 05:33:00,4,12.960901,77.60171,886.0,27.55,0.413,0.108,10.671,-1.57,-5.91,-8.37,Handlebar_Mount
TEL_004723,T181,2026-08-11 05:34:00,5,12.960866,77.601761,883.1,33.05,0.193,-0.074,9.119,-15.82,-7.28,1.8,Handlebar_Mount
TEL_004724,T181,2026-08-11 05:35:00,6,12.960827,77.601789,885.9,36.75,0.49,1.075,9.658,-8.35,-22.62,-5.93,Handlebar_Mount
TEL_004725,T181,2026-08-11 05:36:00,7,12.960843,77.601838,880.3,31.41,1.402,0.139,8.782,6.31,-2.89,26.2,Handlebar_Mount
TEL_004726,T181,2026-08-11 05:37:00,8,12.960806,77.601892,876.9,35.17,-0.635,1.391,9.965,1.8,-0.49,2.04,Handlebar_Mount
TEL_004727,T181,2026-08-11 05:38:00,9,12.960768,77.601947,882.6,35.9,0.62,-0.267,9.113,-10.96,-2.41,4.85,Handlebar_Mount
TEL_004728,T181,2026-08-11 05:39:00,10,12.96073,77.601892,883.9,36.0,0.103,0.296,9.936,-14.31,5.57,0.68,Handlebar_Mount
TEL_004729,T181,2026-08-11 05:40:00,11,12.960767,77.601918,879.0,34.5,-0.549,0.665,9.572,-6.19,-14.02,-4.82,Handlebar_Mount
TEL_004730,T181,2026-08-11 05:41:00,12,12.960783,77.601869,885.8,31.88,0.435,0.666,10.651,-7.26,10.83,-0.43,Handlebar_Mount
TEL_004731,T181,2026-08-11 05:42:00,13,12.960822,77.601897,873.0,36.88,0.932,-0.075,10.115,0.08,15.67,-2.79,Handlebar_Mount
TEL_004732,T181,2026-08-11 05:43:00,14,12.960857,77.601922,882.9,32.48,-0.681,0.669,9.491,6.67,-1.34,30.6,Handlebar_Mount
TEL_004733,T181,2026-08-11 05:44:00,15,12.960815,77.601862,884.1,39.25,0.463,0.319,9.591,-6.09,9.46,5.08,Handlebar_Mount
TEL_004734,T181,2026-08-11 05:45:00,16,12.960768,77.601896,879.5,44.57,-0.467,0.658,10.354,-1.16,25.69,-1.87,Handlebar_Mount
TEL_004735,T181,2026-08-11 05:46:00,17,12.960721,77.601965,893.3,44.84,0.331,-0.397,8.522,0.85,-5.17,-11.4,Handlebar_Mount
TEL_004736,T181,2026-08-11 05:47:00,18,12.960757,77.601992,870.5,34.61,0.502,-0.172,10.597,-7.25,-4.96,11.12,Handlebar_Mount
TEL_004737,T181,2026-08-11 05:48:00,19,12.960778,77.602021,876.9,38.58,0.176,0.605,9.156,-1.64,-16.37,-1.14,Handlebar_Mount
TEL_004738,T181,2026-08-11 05:49:00,20,12.960796,77.602074,881.4,34.44,-1.067,0.071,9.596,6.61,-10.09,9.35,Handlebar_Mount
TEL_004739,T181,2026-08-11 05:50:00,21,12.960813,77.6021,878.1,33.06,1.206,2.151,9.785,-1.81,-10.29,-8.83,Handlebar_Mount
TEL_004740,T181,2026-08-11 05:51:00,22,12.960829,77.602054,878.0,29.8,-1.351,-2.692,8.885,9.76,10.88,6.27,Handlebar_Mount
TEL_004741,T181,2026-08-11 05:52:00,23,12.960786,77.601991,869.1,40.76,-1.372,0.597,9.272,2.54,-20.97,-16.67,Handlebar_Mount
TEL_004742,T181,2026-08-11 05:53:00,24,12.960746,77.602021,879.4,38.1,1.077,-0.995,9.74,3.41,-6.48,-7.51,Handlebar_Mount
TEL_004743,T181,2026-08-11 05:54:00,25,12.960765,77.602076,886.7,36.0,-0.618,0.537,10.764,2.47,-3.78,13.24,Handlebar_Mount
TEL_004744,T181,2026-08-11 05:55:00,26,12.960805,77.602135,882.0,38.26,-0.52,-0.24,10.173,-9.34,-13.11,6.95,Handlebar_Mount
TEL_004745,T181,2026-08-11 05:56:00,27,12.960825,77.602192,874.7,37.39,-0.247,0.453,10.056,2.77,5.85,-7.65,Handlebar_Mount
TEL_004746,T181,2026-08-11 05:57:00,28,12.960788,77.602219,888.2,35.5,-0.981,0.55,9.626,-8.49,20.52,5.45,Handlebar_Mount
TEL_004747,T181,2026-08-11 05:58:00,29,12.960824,77.602246,881.7,34.53,-0.981,0.956,9.141,3.0,16.74,4.86,Handlebar_Mount
TEL_004748,T181,2026-08-11 05:59:00,30,12.960785,77.602303,885.1,37.14,1.086,0.44,10.621,2.1,-4.78,-2.71,Handlebar_Mount
TEL_004749,T181,2026-08-11 06:00:00,31,12.960802,77.602328,884.2,33.11,-1.102,0.372,10.799,14.04,15.98,-9.45,Handlebar_Mount
TEL_004750,T181,2026-08-11 06:01:00,32,12.960817,77.602371,882.0,27.59,-1.368,-0.372,9.374,-6.98,9.2,1.95,Handlebar_Mount
TEL_004751,T181,2026-08-11 06:02:00,33,12.960843,77.60239,883.7,24.83,-0.294,-0.838,9.398,-1.85,-11.39,0.32,Handlebar_Mount
TEL_004752,T182,2026-08-12 06:04:00,1,12.955377,77.608922,884.0,5.43,-0.051,-1.154,10.662,3.87,-14.88,28.71,Handlebar_Mount
TEL_004753,T182,2026-08-12 06:05:00,2,12.955381,77.608917,877.2,3.42,-0.527,-1.506,9.69,2.37,-7.01,12.64,Handlebar_Mount
TEL_004754,T182,2026-08-12 06:06:00,3,12.95539,77.608902,878.9,9.14,1.156,-0.232,8.916,2.0,8.25,22.86,Handlebar_Mount
TEL_004755,T182,2026-08-12 06:07:00,4,12.95541,77.608917,874.5,18.32,0.918,0.916,10.148,8.53,-11.19,-0.0,Handlebar_Mount
TEL_004756,T182,2026-08-12 06:08:00,5,12.95542,77.608945,879.1,18.68,-0.424,0.506,10.422,0.56,4.56,-6.02,Handlebar_Mount
TEL_004757,T182,2026-08-12 06:09:00,6,12.955432,77.608908,873.7,23.98,0.461,-0.03,10.247,6.21,6.97,-1.54,Handlebar_Mount
TEL_004758,T182,2026-08-12 06:10:00,7,12.955449,77.608932,886.2,30.62,-0.443,0.886,10.68,2.4,-6.59,8.7,Handlebar_Mount
TEL_004759,T182,2026-08-12 06:11:00,8,12.955467,77.608879,882.3,34.34,0.749,-0.147,9.853,2.28,-10.44,7.9,Handlebar_Mount
TEL_004760,T182,2026-08-12 06:12:00,9,12.955503,77.608905,876.7,34.1,0.213,-0.127,10.094,-6.92,3.6,5.81,Handlebar_Mount
TEL_004761,T182,2026-08-12 06:13:00,10,12.955536,77.608929,886.3,31.3,1.039,1.248,9.411,-6.27,-27.6,-8.29,Handlebar_Mount
TEL_004762,T182,2026-08-12 06:14:00,11,12.955501,77.60898,877.9,33.09,-0.84,-1.172,11.085,-7.4,9.43,-14.89,Handlebar_Mount
TEL_004763,T182,2026-08-12 06:15:00,12,12.955518,77.608931,877.1,32.27,-0.332,-0.846,9.316,15.71,-7.81,-0.57,Handlebar_Mount
TEL_004764,T182,2026-08-12 06:16:00,13,12.955561,77.608993,885.0,40.39,-0.126,0.058,10.133,10.89,3.29,3.28,Handlebar_Mount
TEL_004765,T182,2026-08-12 06:17:00,14,12.955585,77.609027,881.8,44.86,1.574,1.196,9.096,-2.66,-9.73,1.39,Handlebar_Mount
TEL_004766,T182,2026-08-12 06:18:00,15,12.95562,77.608975,885.3,33.89,-0.848,0.548,9.66,-3.85,1.66,5.8,Handlebar_Mount
TEL_004767,T182,2026-08-12 06:19:00,16,12.95566,77.608918,887.0,37.14,0.241,-0.533,8.736,1.27,15.7,-0.33,Handlebar_Mount
TEL_004768,T182,2026-08-12 06:20:00,17,12.955615,77.608951,886.7,42.22,0.363,0.672,10.108,1.4,5.88,15.18,Handlebar_Mount
TEL_004769,T182,2026-08-12 06:21:00,18,12.955573,77.609012,880.0,40.04,0.6,-0.45,9.93,9.88,-10.48,-0.4,Handlebar_Mount
TEL_004770,T182,2026-08-12 06:22:00,19,12.955616,77.609044,879.9,41.21,0.641,0.235,9.21,-1.94,6.8,-26.75,Handlebar_Mount
TEL_004771,T182,2026-08-12 06:23:00,20,12.955648,77.60909,874.8,30.29,-0.037,0.808,9.419,-3.2,18.97,-18.3,Handlebar_Mount
TEL_004772,T182,2026-08-12 06:24:00,21,12.955617,77.609044,880.6,30.01,-0.384,1.636,10.629,-18.3,10.97,23.88,Handlebar_Mount
TEL_004773,T182,2026-08-12 06:25:00,22,12.955632,77.609088,881.2,28.34,0.372,-0.479,9.534,1.92,19.26,15.74,Handlebar_Mount
TEL_004774,T182,2026-08-12 06:26:00,23,12.955671,77.609116,874.9,37.38,-0.588,0.14,9.604,-7.86,15.96,2.24,Handlebar_Mount
TEL_004775,T182,2026-08-12 06:27:00,24,12.955635,77.609143,891.9,34.38,0.734,0.374,9.302,9.0,-0.5,4.94,Handlebar_Mount
TEL_004776,T182,2026-08-12 06:28:00,25,12.955671,77.609169,872.3,34.12,-0.895,-0.161,10.38,-2.75,6.49,-18.07,Handlebar_Mount
TEL_004777,T182,2026-08-12 06:29:00,26,12.955638,77.609217,878.2,30.95,-0.308,0.437,8.621,2.89,8.75,3.05,Handlebar_Mount
TEL_004778,T182,2026-08-12 06:30:00,27,12.95565,77.609252,886.7,22.9,-0.069,0.717,9.895,-0.85,-2.18,2.11,Handlebar_Mount
TEL_004779,T182,2026-08-12 06:31:00,28,12.955666,77.609274,874.7,29.21,0.868,1.335,9.868,4.06,1.71,8.82,Handlebar_Mount
TEL_004780,T182,2026-08-12 06:32:00,29,12.95568,77.609315,878.8,26.81,-0.558,-0.002,9.518,-3.41,-0.56,5.48,Handlebar_Mount
TEL_004781,T182,2026-08-12 06:33:00,30,12.955696,77.609339,880.7,30.26,-0.516,0.769,9.293,-17.69,7.11,-4.27,Handlebar_Mount
TEL_004782,T182,2026-08-12 06:34:00,31,12.955734,77.609394,878.8,36.09,0.585,0.595,10.104,6.19,3.57,-12.78,Handlebar_Mount
TEL_004783,T182,2026-08-12 06:35:00,32,12.955765,77.609439,876.3,29.47,-0.282,1.72,10.051,7.42,-3.59,-3.45,Handlebar_Mount
TEL_004784,T182,2026-08-12 06:36:00,33,12.95573,77.609465,881.0,33.6,0.717,1.061,8.245,-2.36,-13.27,-20.8,Handlebar_Mount
TEL_004785,T182,2026-08-12 06:37:00,34,12.95577,77.609495,881.7,38.38,-0.575,-0.045,10.534,1.88,-25.8,9.69,Handlebar_Mount
TEL_004786,T182,2026-08-12 06:38:00,35,12.955784,77.609535,883.4,26.47,-0.175,-0.334,10.576,-0.13,-32.74,-28.89,Handlebar_Mount
TEL_004787,T182,2026-08-12 06:39:00,36,12.955818,77.609584,877.7,31.77,1.399,-0.454,9.884,6.7,-29.81,23.84,Handlebar_Mount
TEL_004788,T183,2026-08-13 07:06:00,1,12.957471,77.606,878.4,1.72,0.317,-0.086,9.281,-1.72,17.63,-20.44,Pocket
TEL_004789,T183,2026-08-13 07:07:00,2,12.957484,77.60602,880.4,13.14,-1.28,0.066,9.498,7.64,26.56,16.23,Pocket
TEL_004790,T183,2026-08-13 07:08:00,3,12.9575,77.605998,884.9,14.39,1.672,-0.329,10.06,11.19,-4.8,-28.18,Pocket
TEL_004791,T183,2026-08-13 07:09:00,4,12.957473,77.606037,885.4,25.14,-0.448,0.697,9.536,-9.61,-20.32,-25.61,Pocket
TEL_004792,T183,2026-08-13 07:10:00,5,12.957503,77.606081,876.3,28.57,0.321,0.915,10.388,15.28,-9.04,1.72,Pocket
TEL_004793,T183,2026-08-13 07:11:00,6,12.957472,77.606104,875.4,29.77,-0.193,-0.22,9.586,-18.18,3.19,11.26,Pocket
TEL_004794,T183,2026-08-13 07:12:00,7,12.957434,77.606132,877.2,36.14,0.301,-0.59,9.587,14.53,0.4,21.48,Pocket
TEL_004795,T183,2026-08-13 07:13:00,8,12.957391,77.606163,877.8,40.36,0.463,0.559,10.142,-8.84,-32.24,-6.03,Pocket
TEL_004796,T183,2026-08-13 07:14:00,9,12.957427,77.606189,884.5,34.22,0.547,-1.381,9.784,15.28,-7.19,5.91,Pocket
TEL_004797,T183,2026-08-13 07:15:00,10,12.957461,77.60614,881.9,31.96,0.605,0.68,9.727,-27.38,-2.52,-21.24,Pocket
TEL_004798,T183,2026-08-13 07:16:00,11,12.95748,77.606167,880.0,35.21,0.853,-1.375,10.029,-2.65,-12.2,0.49,Pocket
TEL_004799,T183,2026-08-13 07:17:00,12,12.957501,77.606105,872.8,40.33,-0.796,-0.023,9.921,5.91,10.28,9.17,Pocket
TEL_004800,T183,2026-08-13 07:18:00,13,12.957454,77.606174,871.5,44.73,1.391,-0.359,10.543,2.07,15.11,3.63,Pocket
TEL_004801,T183,2026-08-13 07:19:00,14,12.957501,77.606208,883.6,44.5,-1.134,-0.34,10.333,23.64,-18.3,-12.89,Pocket
TEL_004802,T183,2026-08-13 07:20:00,15,12.957546,77.606143,875.0,42.41,-0.847,-0.545,9.628,-19.31,12.14,-11.4,Pocket
TEL_004803,T183,2026-08-13 07:21:00,16,12.957592,77.606075,877.4,44.03,-1.323,1.461,10.345,-8.61,24.5,-6.57,Pocket
TEL_004804,T183,2026-08-13 07:22:00,17,12.957548,77.606011,886.4,41.54,-1.107,0.047,9.837,-3.2,4.33,-31.69,Pocket
TEL_004805,T183,2026-08-13 07:23:00,18,12.957507,77.605951,884.1,38.97,0.672,0.639,10.423,10.79,3.87,10.14,Pocket
TEL_004806,T183,2026-08-13 07:24:00,19,12.957528,77.605889,883.8,40.22,-0.311,0.672,9.811,5.89,-16.51,9.21,Pocket
TEL_004807,T183,2026-08-13 07:25:00,20,12.957488,77.605831,877.7,37.8,0.735,0.338,9.582,-14.0,22.56,12.31,Pocket
TEL_004808,T183,2026-08-13 07:26:00,21,12.957529,77.605861,873.0,38.6,-0.332,-2.764,9.922,19.42,-18.43,-23.41,Pocket
TEL_004809,T183,2026-08-13 07:27:00,22,12.957551,77.605926,877.3,42.21,1.255,-0.002,9.958,-7.86,-10.19,-7.17,Pocket
TEL_004810,T183,2026-08-13 07:28:00,23,12.95759,77.60587,881.6,36.35,0.376,1.12,9.887,-5.72,-6.67,-2.86,Pocket
TEL_004811,T183,2026-08-13 07:29:00,24,12.957626,77.605896,879.8,33.62,0.861,0.265,10.344,6.43,15.54,17.75,Pocket
TEL_004812,T183,2026-08-13 07:30:00,25,12.957589,77.605949,872.2,34.79,-0.792,-0.289,10.31,-13.36,-1.41,11.08,Pocket
TEL_004813,T183,2026-08-13 07:31:00,26,12.957557,77.605904,876.6,29.53,0.3,1.031,10.154,-25.77,-8.88,-20.43,Pocket
TEL_004814,T183,2026-08-13 07:32:00,27,12.957592,77.605929,875.7,32.65,0.646,-1.242,10.032,23.99,15.6,6.78,Pocket
TEL_004815,T183,2026-08-13 07:33:00,28,12.957608,77.605882,874.5,30.43,0.41,-1.755,10.193,-7.28,12.03,-8.21,Pocket
TEL_004816,T183,2026-08-13 07:34:00,29,12.957575,77.605931,885.5,31.46,-0.666,0.1,9.902,5.52,-23.85,15.56,Pocket
TEL_004817,T183,2026-08-13 07:35:00,30,12.9576,77.605967,879.6,23.77,0.021,0.758,9.589,2.62,4.42,-9.45,Pocket
TEL_004818,T183,2026-08-13 07:36:00,31,12.957575,77.606003,888.4,23.48,-0.189,1.656,10.103,-0.78,13.36,-19.36,Pocket
TEL_004819,T184,2026-08-13 08:06:00,1,12.96444,77.612443,881.6,0.0,-0.455,0.6,10.785,-6.21,2.02,17.9,Handlebar_Mount
TEL_004820,T184,2026-08-13 08:07:00,2,12.96444,77.612443,882.4,0.0,-1.286,-1.555,10.566,-1.31,4.79,-26.36,Handlebar_Mount
TEL_004821,T184,2026-08-13 08:08:00,3,12.964428,77.612425,879.3,11.71,-0.272,0.54,8.724,7.83,-3.03,-2.91,Handlebar_Mount
TEL_004822,T184,2026-08-13 08:09:00,4,12.964398,77.612382,887.5,28.13,0.666,0.166,10.714,9.5,-6.28,4.12,Handlebar_Mount
TEL_004823,T184,2026-08-13 08:10:00,5,12.964362,77.612408,880.9,33.62,1.122,1.305,9.624,8.39,-0.12,-4.79,Handlebar_Mount
TEL_004824,T184,2026-08-13 08:11:00,6,12.964331,77.612362,876.8,29.74,0.313,0.443,10.317,-10.14,-18.31,14.68,Handlebar_Mount
TEL_004825,T184,2026-08-13 08:12:00,7,12.964361,77.612405,883.3,28.1,0.9,-1.247,10.432,0.32,2.68,12.73,Handlebar_Mount
TEL_004826,T184,2026-08-13 08:13:00,8,12.964392,77.612359,872.1,29.96,0.156,0.087,9.576,-4.44,-3.69,-21.88,Handlebar_Mount
TEL_004827,T184,2026-08-13 08:14:00,9,12.964359,77.612383,875.4,31.68,-0.599,-0.334,9.333,-11.11,4.75,43.69,Handlebar_Mount
TEL_004828,T184,2026-08-13 08:15:00,10,12.964396,77.612437,879.8,35.21,0.25,-0.496,9.855,-7.85,-12.72,2.36,Handlebar_Mount
TEL_004829,T184,2026-08-13 08:16:00,11,12.964361,77.612386,893.8,33.37,0.392,-1.514,9.796,-3.97,-14.02,6.28,Handlebar_Mount
TEL_004830,T184,2026-08-13 08:17:00,12,12.964378,77.612338,881.6,31.47,-0.573,-1.149,9.483,5.04,-16.34,22.72,Handlebar_Mount
TEL_004831,T184,2026-08-13 08:18:00,13,12.964396,77.612365,880.3,35.45,0.795,-0.983,10.009,-13.33,-5.96,30.4,Handlebar_Mount
TEL_004832,T184,2026-08-13 08:19:00,14,12.964416,77.612421,888.5,36.67,0.819,1.469,10.233,-7.17,7.48,12.53,Handlebar_Mount
TEL_004833,T184,2026-08-13 08:20:00,15,12.964458,77.612482,872.0,39.56,-0.211,0.862,9.974,0.49,-18.71,-31.44,Handlebar_Mount
TEL_004834,T184,2026-08-13 08:21:00,16,12.964475,77.612534,878.8,33.73,1.251,-0.096,9.272,-6.14,0.79,6.17,Handlebar_Mount
TEL_004835,T184,2026-08-13 08:22:00,17,12.964494,77.612587,881.3,34.57,-0.566,-0.741,8.833,1.86,24.02,-0.35,Handlebar_Mount
TEL_004836,T184,2026-08-13 08:23:00,18,12.96447,77.612604,890.5,22.24,0.331,0.576,10.452,-9.18,-1.76,-3.15,Handlebar_Mount
TEL_004837,T184,2026-08-13 08:24:00,19,12.96448,77.612619,883.0,18.71,-0.161,-2.665,9.198,-10.44,-0.34,34.55,Handlebar_Mount
TEL_004838,T185,2026-08-14 09:19:00,1,12.980405,77.583021,879.6,3.98,-0.445,-0.189,11.143,4.61,-16.54,-2.11,Handlebar_Mount
TEL_004839,T185,2026-08-14 09:20:00,2,12.980408,77.583026,884.8,6.49,1.259,0.63,9.96,-12.39,-1.86,27.48,Handlebar_Mount
TEL_004840,T185,2026-08-14 09:21:00,3,12.980419,77.582994,883.0,20.85,-1.171,1.097,8.804,3.5,24.65,-15.07,Handlebar_Mount
TEL_004841,T185,2026-08-14 09:22:00,4,12.980452,77.582946,876.0,31.32,-0.291,-2.062,10.661,12.41,-15.14,-15.78,Handlebar_Mount
TEL_004842,T185,2026-08-14 09:23:00,5,12.980468,77.582899,880.2,30.53,0.423,1.885,9.479,4.86,-6.16,-18.24,Handlebar_Mount
TEL_004843,T185,2026-08-14 09:24:00,6,12.980441,77.582919,877.6,26.04,0.185,1.056,9.793,13.48,-18.37,-11.2,Handlebar_Mount
TEL_004844,T185,2026-08-14 09:25:00,7,12.980477,77.582866,882.5,34.48,-0.401,1.214,9.479,4.77,8.51,-17.16,Handlebar_Mount
TEL_004845,T185,2026-08-14 09:26:00,8,12.980497,77.582894,882.3,36.54,-0.465,-0.292,10.779,3.48,-3.43,11.68,Handlebar_Mount
TEL_004846,T185,2026-08-14 09:27:00,9,12.980457,77.582837,876.4,37.23,1.503,-0.015,10.247,1.25,-8.47,13.36,Handlebar_Mount
TEL_004847,T185,2026-08-14 09:28:00,10,12.980498,77.582777,891.5,38.76,-0.786,0.337,10.049,-3.88,18.91,-18.83,Handlebar_Mount
TEL_004848,T185,2026-08-14 09:29:00,11,12.980517,77.58283,880.3,34.36,1.043,-1.973,9.252,-4.83,-2.15,0.36,Handlebar_Mount
TEL_004849,T185,2026-08-14 09:30:00,12,12.980484,77.582784,873.4,30.33,-0.35,0.035,10.178,4.32,-15.7,19.04,Handlebar_Mount
TEL_004850,T185,2026-08-14 09:31:00,13,12.980462,77.582816,880.9,21.13,-0.224,-0.456,9.58,-0.28,-3.4,-8.52,Handlebar_Mount
TEL_004851,T185,2026-08-14 09:32:00,14,12.980477,77.58286,888.3,28.63,0.206,-0.015,8.284,17.76,-17.39,-9.7,Handlebar_Mount
TEL_004852,T185,2026-08-14 09:33:00,15,12.980494,77.582884,882.1,31.29,0.222,-0.058,9.44,-17.01,5.52,-1.2,Handlebar_Mount
TEL_004853,T185,2026-08-14 09:34:00,16,12.980459,77.582834,881.9,32.72,-0.086,0.126,9.899,-0.19,-17.42,1.36,Handlebar_Mount
TEL_004854,T185,2026-08-14 09:35:00,17,12.98043,77.582855,889.2,27.46,-1.344,2.04,10.033,6.49,-14.95,-1.84,Handlebar_Mount
TEL_004855,T185,2026-08-14 09:36:00,18,12.980455,77.582873,885.6,23.33,-0.74,0.687,9.668,-1.65,23.74,0.07,Handlebar_Mount
TEL_004856,T186,2026-08-15 10:05:00,1,12.9675,77.585027,885.1,7.78,1.11,-1.058,10.319,-5.55,-5.38,10.7,Handlebar_Mount
TEL_004857,T186,2026-08-15 10:06:00,2,12.967511,77.585035,874.2,10.38,0.414,-0.515,9.703,-3.03,4.26,-13.89,Handlebar_Mount
TEL_004858,T186,2026-08-15 10:07:00,3,12.967522,77.585051,878.4,21.69,-0.719,0.249,9.901,13.5,14.8,-10.64,Handlebar_Mount
TEL_004859,T186,2026-08-15 10:08:00,4,12.967539,77.585075,871.8,31.25,-0.799,0.303,9.582,-3.66,24.25,7.66,Handlebar_Mount
TEL_004860,T186,2026-08-15 10:09:00,5,12.967572,77.585124,881.1,31.46,1.455,0.338,10.19,1.21,-18.43,-27.8,Handlebar_Mount
TEL_004861,T186,2026-08-15 10:10:00,6,12.967605,77.585076,871.7,31.15,-0.19,0.909,9.621,-7.81,9.77,4.63,Handlebar_Mount
TEL_004862,T186,2026-08-15 10:11:00,7,12.967641,77.585128,879.5,33.72,-0.025,0.307,9.78,-4.45,13.94,0.54,Handlebar_Mount
TEL_004863,T186,2026-08-15 10:12:00,8,12.967684,77.58519,877.8,40.61,-1.026,-0.852,9.655,-3.1,-12.96,-7.44,Handlebar_Mount
TEL_004864,T186,2026-08-15 10:13:00,9,12.967647,77.585136,882.2,34.93,0.347,1.325,8.235,4.34,18.28,2.84,Handlebar_Mount
TEL_004865,T186,2026-08-15 10:14:00,10,12.967608,77.585165,883.9,36.85,-1.122,-0.921,9.83,6.97,6.8,6.94,Handlebar_Mount
TEL_004866,T186,2026-08-15 10:15:00,11,12.967642,77.585114,874.0,32.85,-0.688,-0.328,10.146,-2.67,-1.86,-28.27,Handlebar_Mount
TEL_004867,T186,2026-08-15 10:16:00,12,12.967608,77.585064,877.5,32.52,0.012,-0.069,11.335,-0.07,-14.38,19.15,Handlebar_Mount
TEL_004868,T186,2026-08-15 10:17:00,13,12.967637,77.585085,881.4,27.46,-0.464,0.322,11.515,3.5,-1.61,-10.57,Handlebar_Mount
TEL_004869,T186,2026-08-15 10:18:00,14,12.967652,77.585129,880.3,28.21,1.275,0.351,10.403,0.26,-13.46,-28.13,Handlebar_Mount
TEL_004870,T186,2026-08-15 10:19:00,15,12.967682,77.585085,876.4,28.17,0.03,-0.171,9.86,-13.8,-17.8,-45.9,Handlebar_Mount
TEL_004871,T186,2026-08-15 10:20:00,16,12.967694,77.585119,878.7,22.12,-0.668,-0.062,8.703,3.29,6.93,-12.23,Handlebar_Mount
TEL_004872,T186,2026-08-15 10:21:00,17,12.967678,77.585096,875.7,14.99,-1.104,0.146,9.801,-14.56,21.32,24.79,Handlebar_Mount
TEL_004873,T187,2026-08-17 05:39:00,1,12.966159,77.610386,886.6,3.75,0.363,0.772,9.346,-2.94,16.39,18.68,Handlebar_Mount
TEL_004874,T187,2026-08-17 05:40:00,2,12.966163,77.61038,886.3,4.0,0.102,1.82,10.051,-8.95,8.47,24.13,Handlebar_Mount
TEL_004875,T187,2026-08-17 05:41:00,3,12.966148,77.610358,881.4,13.98,0.593,0.774,9.436,3.24,14.31,6.22,Handlebar_Mount
TEL_004876,T187,2026-08-17 05:42:00,4,12.966116,77.610311,878.3,30.39,-0.718,-0.644,8.852,4.46,-2.95,-6.78,Handlebar_Mount
TEL_004877,T187,2026-08-17 05:43:00,5,12.966149,77.610263,879.9,31.51,0.384,0.841,9.62,-8.84,-7.81,-7.85,Handlebar_Mount
TEL_004878,T187,2026-08-17 05:44:00,6,12.96617,77.610322,877.6,38.43,0.137,-3.085,9.219,5.14,3.07,24.14,Handlebar_Mount
TEL_004879,T187,2026-08-17 05:45:00,7,12.966135,77.610272,870.8,32.7,-1.084,-0.834,8.692,1.76,-3.51,12.43,Handlebar_Mount
TEL_004880,T187,2026-08-17 05:46:00,8,12.966104,77.610316,877.1,28.97,0.189,1.19,10.874,5.68,13.32,17.16,Handlebar_Mount
TEL_004881,T187,2026-08-17 05:47:00,9,12.966081,77.610351,874.9,22.39,-0.664,1.394,10.123,6.66,-10.05,-1.78,Handlebar_Mount
TEL_004882,T187,2026-08-17 05:48:00,10,12.966111,77.610306,878.9,28.87,0.101,0.564,9.969,10.02,11.89,-24.87,Handlebar_Mount
TEL_004883,T187,2026-08-17 05:49:00,11,12.966124,77.610269,874.3,23.97,1.606,0.312,9.754,19.28,20.95,27.31,Handlebar_Mount
TEL_004884,T187,2026-08-17 05:50:00,12,12.966139,77.610315,886.6,29.36,-1.425,0.066,9.11,3.2,2.29,-10.35,Handlebar_Mount
TEL_004885,T187,2026-08-17 05:51:00,13,12.966115,77.610332,883.7,23.12,0.62,0.62,10.835,-1.27,8.99,4.67,Handlebar_Mount
TEL_004886,T187,2026-08-17 05:52:00,14,12.966138,77.610366,875.9,22.1,-0.327,-0.61,10.305,-0.2,4.09,-15.18,Handlebar_Mount
TEL_004887,T187,2026-08-17 05:53:00,15,12.96615,77.610401,888.4,22.37,-0.205,-0.51,10.245,8.84,15.89,-18.56,Handlebar_Mount
TEL_004888,T187,2026-08-17 05:54:00,16,12.966163,77.610439,872.0,25.03,-0.365,0.064,9.338,-5.92,5.32,23.76,Handlebar_Mount
